pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
ambient_10::style_swap::swap_cross,ambient_10,ambient,S,style_swap,nan,0.848337,0.375335,0.951722,0.235561
ambient_11::control::ctrl,ambient_11,ambient,control,control,0.0,1.000000,0.999877,1.000000,0.568523
ambient_11::pitch_shift::-4st,ambient_11,ambient,H,pitch_shift,-4.0,0.778960,0.511355,0.989224,0.375752
ambient_12::pitch_shift::-2st,ambient_12,ambient,H,pitch_shift,-2.0,0.989990,0.540245,0.990141,0.172982
ambient_12::time_stretch::+20pct,ambient_12,ambient,R,time_stretch,20.0,0.998811,0.809149,0.972630,0.184172
ambient_12::lowpass::lp2000,ambient_12,ambient,T,lowpass,2000.0,0.999641,0.439588,0.999651,0.169329
ambient_13::pitch_shift::-4st,ambient_13,ambient,H,pitch_shift,-4.0,0.502812,0.574493,0.976161,0.522460
ambient_13::distortion::drv4,ambient_13,ambient,T,distortion,4.0,0.999618,0.731847,0.961314,0.530451
ambient_14::pitch_shift::+1st,ambient_14,ambient,H,pitch_shift,1.0,0.294587,0.709103,0.979591,0.430536
ambient_14::time_stretch::-20pct,ambient_14,ambient,R,time_stretch,-20.0,0.997146,0.741875,0.967773,0.561226
ambient_14::distortion::drv32,ambient_14,ambient,T,distortion,32.0,0.968898,0.431887,0.975873,0.272473
