pair_id,musecp_key,musecp_chroma_mean,musecp_chroma_dtw,musecp_bpm,musecp_beat_f,musecp_beat_ig,musecp_struct_f,musecp_ari,musecp_contour,musecp_motif,musecp_mfcc_skl,musecp_mfcc_cos,musecp_mean12,musecp_mean10
folk_03::pitch_shift::-4st,0.333333,0.772706,0.714876,1.000000,1.000000,0.906066,1.000000,1.000000,0.805651,0.363636,0.666141,0.998697,0.776303,0.765088
folk_03::pitch_shift::-2st,0.666667,0.791751,0.748615,1.000000,1.000000,0.857359,1.000000,1.000000,0.837139,0.090909,0.905404,0.999506,0.806615,0.777450
folk_03::pitch_shift::-1st,0.166667,0.878788,0.810281,1.000000,1.000000,0.857359,1.000000,1.000000,0.833301,0.181818,0.972500,0.999896,0.795170,0.756965
folk_03::pitch_shift::+1st,0.166667,0.866445,0.812991,1.000000,1.000000,0.857359,1.000000,1.000000,0.840708,0.181818,0.961844,0.999838,0.793801,0.756394
folk_03::pitch_shift::+2st,0.666667,0.777262,0.680621,1.000000,1.000000,0.815013,1.000000,1.000000,0.815513,0.000000,0.903732,0.999740,0.784111,0.750587
folk_03::pitch_shift::+4st,0.333333,0.791280,0.730331,1.000000,1.000000,0.815013,1.000000,1.000000,0.796883,0.000000,0.708599,0.998541,0.744960,0.723247
folk_03::time_stretch::-20pct,1.000000,0.993120,0.975447,0.042436,0.380952,0.393076,0.946977,0.402409,0.659410,0.090909,0.934631,0.999801,0.638183,0.572377
folk_03::time_stretch::-10pct,1.000000,0.986377,0.961944,0.273538,0.222222,0.408326,0.989371,0.786476,0.696399,0.000000,0.967651,0.999880,0.681558,0.621118
folk_03::time_stretch::-5pct,1.000000,0.993441,0.975266,0.626183,0.117647,0.408326,0.989371,0.786476,0.684123,0.636364,0.975190,0.999902,0.756868,0.710733
folk_03::time_stretch::+5pct,1.000000,0.988298,0.971285,0.600094,0.111111,0.408326,1.000000,1.000000,0.693709,0.090909,0.962180,0.999867,0.727121,0.676341
folk_03::time_stretch::+10pct,1.000000,0.993009,0.967259,0.343018,0.315789,0.379954,1.000000,1.000000,0.644647,0.090909,0.946813,0.999772,0.714022,0.662170
folk_03::time_stretch::+20pct,1.000000,0.986199,0.961462,0.097840,0.133333,0.408326,1.000000,1.000000,0.629563,0.090909,0.934928,0.999808,0.676683,0.618547
folk_03::lowpass::lp8000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999993,1.000000,0.800054,0.996391,0.983016,0.999999
folk_03::lowpass::lp4000,1.000000,1.000000,0.999999,1.000000,0.588235,0.626695,1.000000,1.000000,0.975815,0.636364,0.071870,0.982540,0.822792,0.882025
folk_03::lowpass::lp2000,1.000000,0.999997,0.999990,1.000000,0.000000,0.000000,0.976775,0.640946,0.999644,1.000000,0.000184,0.964307,0.712998,0.759384
folk_03::distortion::drv4,1.000000,0.999306,0.997495,1.000000,1.000000,0.857359,0.978048,0.642352,0.981966,0.636364,0.867546,0.994578,0.910541,0.906472
folk_03::distortion::drv12,1.000000,0.997098,0.992874,1.000000,1.000000,0.815881,0.978048,0.642352,0.909372,0.363636,0.566154,0.972037,0.848711,0.864818
folk_03::distortion::drv32,1.000000,0.991652,0.983858,0.600094,0.555556,0.506938,0.957542,0.462798,0.812596,0.090909,0.372720,0.949562,0.681330,0.685699
folk_03::style_swap::swap_cross,0.833333,0.773948,0.674662,0.185406,0.210526,0.449804,0.978048,0.642352,0.319051,0.000000,0.350777,0.962873,0.496921,0.465184
folk_03::style_swap::swap_same,0.833333,0.812636,0.700541,0.626183,0.000000,0.529330,0.975645,0.639698,0.297627,0.000000,0.397727,0.952732,0.530408,0.501754
folk_04::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
folk_04::pitch_shift::-4st,0.333333,0.835354,0.738136,1.000000,1.000000,0.917967,1.000000,1.000000,0.808838,0.200000,0.555853,0.991118,0.764462,0.762716
folk_04::pitch_shift::-2st,0.666667,0.846375,0.739823,1.000000,1.000000,0.917967,1.000000,1.000000,0.865066,0.700000,0.834911,0.996767,0.865241,0.855143
folk_04::pitch_shift::-1st,0.166667,0.831852,0.703129,1.000000,1.000000,0.917967,1.000000,1.000000,0.874647,0.500000,0.935760,0.998787,0.810833,0.779553
folk_04::pitch_shift::+1st,0.166667,0.839521,0.808183,1.000000,1.000000,0.917967,1.000000,1.000000,0.850761,0.500000,0.930011,0.999096,0.819830,0.790892
folk_04::pitch_shift::+2st,0.666667,0.839301,0.728749,1.000000,1.000000,0.917967,1.000000,1.000000,0.831258,0.700000,0.802843,0.995909,0.856823,0.848339
folk_04::pitch_shift::+4st,0.333333,0.833955,0.739067,1.000000,1.000000,0.917967,1.000000,1.000000,0.821154,0.500000,0.573624,0.986339,0.791757,0.794203
folk_04::time_stretch::-20pct,1.000000,0.994967,0.978502,0.093829,0.315789,0.354289,0.988702,0.893464,0.642423,0.100000,0.918949,0.997803,0.679774,0.624067
folk_04::time_stretch::-10pct,1.000000,0.999122,0.979467,0.343018,0.222222,0.388226,1.000000,1.000000,0.681445,0.300000,0.952930,0.999357,0.730799,0.681735
folk_04::time_stretch::-5pct,1.000000,0.998314,0.979569,0.571607,0.111111,0.388226,1.000000,1.000000,0.759340,0.600000,0.968904,0.999715,0.775194,0.733372
folk_04::time_stretch::+5pct,1.000000,0.998307,0.981628,0.540514,0.521739,0.422162,1.000000,1.000000,0.761541,0.500000,0.967765,0.999849,0.801684,0.765260
folk_04::time_stretch::+10pct,1.000000,0.996714,0.974047,0.273835,0.454545,0.354289,1.000000,1.000000,0.699751,0.300000,0.945981,0.999625,0.742096,0.695957
folk_04::time_stretch::+20pct,1.000000,0.995021,0.957402,0.055287,0.434783,0.422162,0.988929,0.873771,0.658551,0.700000,0.915638,0.999590,0.739937,0.696404
folk_04::lowpass::lp8000,1.000000,1.000000,1.000000,1.000000,1.000000,0.917967,1.000000,1.000000,0.999996,1.000000,0.619707,0.982571,0.959924,0.991796
folk_04::lowpass::lp4000,1.000000,0.999999,0.999999,1.000000,0.545455,0.523973,1.000000,1.000000,0.999978,1.000000,0.193943,0.960025,0.851728,0.906940
folk_04::lowpass::lp2000,1.000000,0.999970,0.999917,1.000000,0.636364,0.523973,1.000000,1.000000,0.998966,1.000000,0.000306,0.930966,0.840466,0.915886
folk_04::distortion::drv4,1.000000,0.999553,0.998588,1.000000,1.000000,1.000000,1.000000,1.000000,0.983454,0.800000,0.912215,0.998967,0.973952,0.977631
folk_04::distortion::drv12,1.000000,0.995645,0.991327,1.000000,0.666667,0.523973,1.000000,1.000000,0.918412,0.500000,0.647507,0.994703,0.850856,0.856841
folk_04::distortion::drv32,1.000000,0.990766,0.983476,1.000000,0.666667,0.468908,1.000000,1.000000,0.861514,0.800000,0.428619,0.992171,0.845276,0.872304
folk_04::style_swap::swap_cross,0.666667,0.748366,0.630864,0.011397,0.000000,0.000000,0.988702,0.893464,0.289776,0.000000,0.027287,0.932003,0.395528,0.379152
folk_04::style_swap::swap_same,0.500000,0.670549,0.645685,0.388091,0.500000,0.456099,0.968135,0.540236,0.284270,0.000000,0.180211,0.989274,0.468850,0.445742
folk_05::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
folk_05::pitch_shift::-4st,0.333333,0.643172,0.674835,0.232787,0.153846,0.440043,1.000000,1.000000,0.836851,0.500000,0.527779,0.994657,0.585325,0.550182
folk_05::pitch_shift::-2st,0.666667,0.573337,0.617696,1.000000,0.600000,0.641267,1.000000,1.000000,0.856104,0.333333,0.807363,0.997919,0.727956,0.693033
folk_05::pitch_shift::-1st,0.166667,0.543776,0.465909,0.074057,0.315789,0.316013,1.000000,1.000000,0.874665,0.333333,0.828399,0.998500,0.542457,0.468269
folk_05::pitch_shift::+1st,0.166667,0.547684,0.469662,0.190825,0.307692,0.440043,1.000000,1.000000,0.877262,0.666667,0.838586,0.997683,0.591567,0.526269
folk_05::pitch_shift::+2st,0.666667,0.578810,0.623627,1.000000,0.600000,0.641267,1.000000,1.000000,0.876577,0.833333,0.779719,0.997446,0.770779,0.747235
folk_05::pitch_shift::+4st,0.333333,0.656815,0.650072,1.000000,0.800000,0.641267,1.000000,1.000000,0.831755,0.333333,0.547507,0.992132,0.705977,0.693260
folk_05::time_stretch::-20pct,1.000000,0.989034,0.965963,0.377436,0.352941,0.330858,1.000000,1.000000,0.627150,0.500000,0.825240,0.998955,0.737274,0.702317
folk_05::time_stretch::-10pct,1.000000,0.998469,0.986625,0.234723,0.428571,0.506938,1.000000,1.000000,0.726432,0.500000,0.891941,0.999290,0.765923,0.729989
folk_05::time_stretch::+5pct,1.000000,0.998952,0.990939,0.288719,0.153846,0.440043,1.000000,1.000000,0.799323,1.000000,0.849766,0.998482,0.788345,0.761200
folk_05::time_stretch::-5pct,1.000000,0.999127,0.989755,0.723829,0.000000,0.641267,0.682975,0.079321,0.769717,0.666667,0.838761,0.998057,0.665292,0.614681
folk_05::time_stretch::+10pct,1.000000,0.997608,0.984245,0.575720,0.400000,0.566607,1.000000,1.000000,0.736235,0.500000,0.887681,0.999048,0.797245,0.768028
folk_05::time_stretch::+20pct,1.000000,0.994064,0.971727,0.299795,0.000000,0.566607,1.000000,1.000000,0.692048,0.833333,0.857952,0.998484,0.759680,0.725983
folk_05::lowpass::lp8000,1.000000,1.000000,1.000000,0.847351,0.800000,0.641267,1.000000,1.000000,0.999994,1.000000,0.950815,0.999946,0.936613,0.928861
folk_05::lowpass::lp4000,1.000000,1.000000,1.000000,0.847351,0.800000,0.641267,1.000000,1.000000,0.999975,1.000000,0.003610,0.989570,0.856756,0.928858
folk_05::lowpass::lp2000,1.000000,0.999996,0.999994,1.000000,0.500000,0.566607,1.000000,1.000000,0.998900,1.000000,0.000075,0.932533,0.832780,0.906518
folk_05::distortion::drv4,1.000000,0.999978,0.999832,1.000000,0.800000,0.566607,1.000000,1.000000,0.990565,1.000000,0.936821,0.999597,0.940887,0.935425
folk_05::distortion::drv12,1.000000,0.998238,0.996544,1.000000,0.800000,0.641267,1.000000,1.000000,0.893994,0.833333,0.677593,0.994782,0.900296,0.913152
folk_05::distortion::drv32,1.000000,0.990637,0.986302,0.839996,0.800000,0.641267,1.000000,1.000000,0.749504,0.500000,0.316068,0.983952,0.810607,0.842832
folk_05::style_swap::swap_cross,1.000000,0.907022,0.850531,0.470994,0.000000,0.417285,0.957542,0.462798,0.272623,0.166667,0.166696,0.961584,0.524601,0.516946
folk_05::style_swap::swap_same,0.333333,0.591786,0.582678,0.234723,0.363636,0.517511,0.978048,0.642352,0.318391,0.166667,0.213804,0.954066,0.446803,0.419678
folk_06::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
folk_06::pitch_shift::-4st,0.333333,0.478694,0.346110,0.794294,0.727273,0.602788,1.000000,1.000000,0.809140,1.000000,0.350429,0.934519,0.656814,0.660112
folk_06::pitch_shift::-2st,0.666667,0.470747,0.506438,0.794294,0.000000,0.579728,0.676648,0.000000,0.858593,1.000000,0.646574,0.982084,0.533167,0.477052
folk_06::pitch_shift::-1st,0.166667,0.577324,0.467752,0.794294,0.000000,0.579728,1.000000,1.000000,0.866401,0.666667,0.831441,0.994800,0.629373,0.572658
folk_06::pitch_shift::+1st,0.166667,0.488070,0.353398,0.794294,0.000000,0.579728,1.000000,1.000000,0.847950,0.833333,0.848794,0.995201,0.619524,0.559061
folk_06::pitch_shift::+2st,0.666667,0.498706,0.670776,1.000000,1.000000,1.000000,0.939589,0.000000,0.845853,0.833333,0.627589,0.979139,0.717876,0.700915
folk_06::pitch_shift::+4st,0.333333,0.493917,0.371827,1.000000,1.000000,0.848573,0.890259,0.000000,0.861066,1.000000,0.349239,0.935031,0.625327,0.622392
folk_06::time_stretch::-20pct,1.000000,0.992036,0.979504,0.363009,0.210526,0.345430,0.929614,0.000000,0.641522,1.000000,0.879978,0.998913,0.679837,0.627923
folk_06::time_stretch::-10pct,1.000000,0.997937,0.988925,1.000000,0.200000,0.579728,0.880597,0.000000,0.651570,0.333333,0.944867,0.999822,0.695823,0.640520
folk_06::time_stretch::-5pct,1.000000,0.993803,0.986002,1.000000,0.545455,0.582659,0.880597,0.000000,0.659840,1.000000,0.964495,0.999766,0.782099,0.742094
folk_06::time_stretch::+5pct,1.000000,0.992377,0.982225,0.621887,0.000000,0.720021,0.890259,0.000000,0.758561,0.333333,0.962696,0.999468,0.672504,0.610792
folk_06::time_stretch::+10pct,1.000000,0.992663,0.977402,0.363009,0.200000,0.517511,1.000000,1.000000,0.723935,0.666667,0.943454,0.998857,0.774624,0.735325
folk_06::time_stretch::+20pct,1.000000,0.987953,0.957989,0.196212,0.400000,0.517511,1.000000,1.000000,0.675849,0.333333,0.923277,0.998723,0.740143,0.695980
folk_06::lowpass::lp8000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999990,1.000000,0.420431,0.986469,0.950500,0.999999
folk_06::lowpass::lp4000,1.000000,0.999978,0.999968,1.000000,1.000000,0.848573,1.000000,1.000000,0.999869,1.000000,0.108053,0.927095,0.906558,0.984833
folk_06::lowpass::lp2000,1.000000,0.985311,0.984373,0.235132,0.400000,0.517511,1.000000,1.000000,0.994588,0.833333,0.001463,0.684260,0.716845,0.793712
folk_06::distortion::drv4,1.000000,0.999927,0.999692,0.794294,0.000000,0.579728,0.939589,0.000000,0.957540,1.000000,0.597047,0.995522,0.732524,0.719801
folk_06::distortion::drv12,1.000000,0.998242,0.996232,0.621887,0.000000,0.579728,0.939589,0.000000,0.892104,1.000000,0.289214,0.983742,0.683882,0.693470
folk_06::distortion::drv32,1.000000,0.993939,0.989895,0.621887,0.000000,0.000000,0.939589,0.000000,0.815147,1.000000,0.189190,0.977915,0.617280,0.624171
folk_06::style_swap::swap_cross,0.833333,0.733385,0.810849,1.000000,0.000000,0.435926,0.909812,0.000000,0.287676,0.000000,0.134264,0.729659,0.448104,0.453105
folk_06::style_swap::swap_same,0.833333,0.904907,0.882704,0.319821,0.142857,0.379954,0.890259,0.000000,0.277915,0.000000,0.173439,0.783323,0.431392,0.423416
folk_07::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
folk_07::pitch_shift::-4st,0.333333,0.787281,0.773574,1.000000,1.000000,0.821853,1.000000,1.000000,0.722026,0.666667,0.521118,0.991519,0.780872,0.785839
folk_07::pitch_shift::-2st,0.666667,0.742827,0.698822,1.000000,1.000000,0.848573,1.000000,1.000000,0.787270,0.611111,0.818448,0.997380,0.825076,0.808525
folk_07::pitch_shift::-1st,0.166667,0.829475,0.795805,1.000000,1.000000,0.848573,1.000000,1.000000,0.843213,0.777778,0.950201,0.999189,0.835514,0.807684
folk_07::pitch_shift::+1st,0.166667,0.842931,0.829510,1.000000,1.000000,0.898542,0.989371,0.786476,0.816538,0.888889,0.938335,0.999095,0.830768,0.803185
folk_07::pitch_shift::+2st,0.666667,0.743367,0.696041,1.000000,1.000000,0.898542,0.989371,0.786476,0.796558,0.722222,0.823250,0.996229,0.820012,0.802092
folk_07::pitch_shift::+4st,0.333333,0.761662,0.687002,1.000000,1.000000,0.898542,0.989371,0.786476,0.756754,0.333333,0.559127,0.988769,0.734249,0.726383
folk_07::time_stretch::-20pct,0.500000,0.995688,0.984282,0.116098,0.400000,0.440043,0.989371,0.786476,0.509500,0.333333,0.917197,0.999682,0.651312,0.589889
folk_07::time_stretch::-10pct,1.000000,0.997149,0.987227,0.436835,0.266667,0.529330,0.989371,0.786476,0.631716,0.611111,0.935192,0.999753,0.754257,0.711616
folk_07::time_stretch::-5pct,1.000000,0.995090,0.987359,0.650077,0.000000,0.440043,0.687069,0.111244,0.644854,0.500000,0.960071,0.999729,0.627987,0.557606
folk_07::time_stretch::+5pct,1.000000,0.997073,0.990017,0.626183,0.000000,0.449804,0.978309,0.723723,0.667514,0.666667,0.971178,0.999939,0.745824,0.697878
folk_07::time_stretch::+10pct,1.000000,0.995902,0.988387,0.375769,0.375000,0.440043,0.989371,0.786476,0.595607,0.500000,0.952317,0.999757,0.739026,0.691626
folk_07::time_stretch::+20pct,1.000000,0.992244,0.983372,0.116098,0.333333,0.379954,0.989371,0.786476,0.528060,0.277778,0.923382,0.999712,0.679761,0.623405
folk_07::lowpass::lp8000,1.000000,0.999492,0.999009,1.000000,1.000000,1.000000,1.000000,1.000000,0.999990,1.000000,0.490365,0.965348,0.954284,0.999797
folk_07::distortion::drv4,1.000000,0.999351,0.998629,1.000000,1.000000,1.000000,1.000000,1.000000,0.983564,0.777778,0.965113,0.999514,0.976547,0.975397
folk_07::lowpass::lp4000,1.000000,0.999456,0.998948,1.000000,1.000000,0.801910,0.989152,0.842666,0.999909,1.000000,0.126752,0.943447,0.890581,0.962048
folk_07::lowpass::lp2000,1.000000,0.999666,0.999283,1.000000,0.500000,0.550982,0.978309,0.723723,0.994350,1.000000,0.001221,0.939543,0.804918,0.872223
folk_07::distortion::drv12,1.000000,0.995668,0.993283,1.000000,1.000000,0.898542,1.000000,1.000000,0.904255,0.388889,0.777794,0.996133,0.910267,0.914953
folk_07::style_swap::swap_cross,0.500000,0.842087,0.786021,0.116098,0.222222,0.417285,0.988531,0.841845,0.277781,0.000000,0.217807,0.891176,0.478409,0.463907
folk_07::distortion::drv32,1.000000,0.988988,0.984379,1.000000,1.000000,0.710914,0.636445,0.088413,0.827879,0.277778,0.558202,0.992408,0.718234,0.706870
folk_07::style_swap::swap_same,0.166667,0.732593,0.768012,0.626183,0.375000,0.486706,0.956670,0.555832,0.296641,0.000000,0.441889,0.973855,0.494778,0.452331
folk_08::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
folk_08::pitch_shift::-4st,0.333333,0.795340,0.758501,1.000000,0.000000,0.536782,0.987256,0.938571,0.802168,0.285714,0.629699,0.996792,0.652254,0.620076
folk_08::pitch_shift::-2st,0.666667,0.758558,0.678052,1.000000,0.000000,0.456099,1.000000,1.000000,0.862236,0.214286,0.857517,0.998429,0.687131,0.638974
folk_08::pitch_shift::-1st,0.166667,0.727502,0.618821,1.000000,0.000000,0.523973,1.000000,1.000000,0.895358,0.357143,0.926935,0.999092,0.662281,0.602141
folk_08::pitch_shift::+1st,0.166667,0.747909,0.630702,1.000000,0.000000,0.603937,1.000000,1.000000,0.874494,0.357143,0.942787,0.999576,0.671893,0.612038
folk_08::pitch_shift::+2st,0.666667,0.772456,0.732193,1.000000,0.000000,0.557910,1.000000,1.000000,0.864310,0.142857,0.854837,0.998272,0.697086,0.651203
folk_08::pitch_shift::+4st,0.333333,0.782241,0.739439,1.000000,0.000000,0.502845,1.000000,1.000000,0.846266,0.285714,0.671332,0.994144,0.661028,0.626724
folk_08::time_stretch::-20pct,1.000000,0.996267,0.982526,0.075473,0.333333,0.454615,0.961824,0.828885,0.623478,0.142857,0.908967,0.999182,0.679478,0.624564
folk_08::time_stretch::-10pct,1.000000,0.998318,0.980165,0.308962,0.352941,0.379954,0.974527,0.881694,0.661449,0.571429,0.924776,0.999238,0.742036,0.698047
folk_08::time_stretch::-5pct,1.000000,0.999203,0.988810,0.540514,0.300000,0.417285,0.953028,0.719554,0.715581,0.428571,0.959458,0.999786,0.740704,0.692921
folk_08::time_stretch::+5pct,1.000000,0.998486,0.991943,0.018140,0.235294,0.379954,1.000000,1.000000,0.719513,0.428571,0.962567,0.999704,0.720976,0.668946
folk_08::time_stretch::+10pct,1.000000,0.995872,0.989916,0.024937,0.352941,0.454615,0.987506,0.934789,0.703926,0.142857,0.951995,0.999540,0.703081,0.648547
folk_08::time_stretch::+20pct,1.000000,0.995435,0.984735,0.102286,0.347826,0.395451,0.953028,0.719554,0.615835,0.285714,0.925199,0.999385,0.679983,0.623525
folk_08::lowpass::lp8000,1.000000,0.999969,0.999927,1.000000,0.000000,0.523973,1.000000,1.000000,0.999830,1.000000,0.296444,0.975341,0.816148,0.852362
folk_08::lowpass::lp4000,1.000000,0.999999,0.999999,1.000000,1.000000,0.784084,1.000000,1.000000,0.999978,1.000000,0.139415,0.949899,0.905840,0.978405
folk_08::lowpass::lp2000,1.000000,0.999962,0.999918,0.023496,0.266667,0.454615,1.000000,1.000000,0.998364,1.000000,0.000421,0.939992,0.723246,0.774248
