pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
classical_05::distortion::drv12,classical_05,classical,distortion,12.0,0.995044,0.453771,0.9635,0.639261,0.8494231077293481,0.8659349999999999
classical_05::distortion::drv32,classical_05,classical,distortion,32.0,0.992742,0.462087,0.937098,0.596926,0.8219535980072221,0.8422553333333332
classical_05::style_swap::swap_cross,classical_05,classical,style_swap,nan,0.834885,0.443612,0.69714,0.592101,0.7011013741665371,0.708042
classical_05::style_swap::swap_same,classical_05,classical,style_swap,nan,0.942535,0.470888,0.63049,0.628517,0.7201631678278158,0.7338473333333333
classical_06::control::ctrl,classical_06,classical,control,0.0,1.0,1.0,1.0,0.683052,0.880679571491131,0.8943506666666666
classical_06::pitch_shift::-4st,classical_06,classical,pitch_shift,-4.0,0.733397,0.711626,0.939725,0.669314,0.772662686395745,0.780812
classical_06::pitch_shift::-2st,classical_06,classical,pitch_shift,-2.0,0.823548,0.805637,0.991601,0.685565,0.8241852478965537,0.8335713333333332
classical_06::pitch_shift::-1st,classical_06,classical,pitch_shift,-1.0,0.731105,0.846515,0.925951,0.715078,0.7851881294913934,0.7907113333333333
classical_06::pitch_shift::+1st,classical_06,classical,pitch_shift,1.0,0.770905,0.868857,0.992582,0.738644,0.8268006524971574,0.8340436666666666
classical_06::pitch_shift::+2st,classical_06,classical,pitch_shift,2.0,0.851748,0.789879,0.964994,0.662846,0.8167380554915422,0.8265293333333332
classical_06::pitch_shift::+4st,classical_06,classical,pitch_shift,4.0,0.755599,0.653797,0.962346,0.723759,0.8073692398091624,0.8139013333333334
classical_06::time_stretch::-20pct,classical_06,classical,time_stretch,-20.0,0.988113,0.686575,0.852273,0.652644,0.8191320101406057,0.8310099999999999
classical_06::time_stretch::-10pct,classical_06,classical,time_stretch,-10.0,0.993382,0.845399,0.902407,0.689541,0.8518431041873865,0.8617766666666666
classical_06::time_stretch::-5pct,classical_06,classical,time_stretch,-5.0,0.998471,0.87979,0.930706,0.724054,0.876273427439174,0.8844103333333333
classical_06::time_stretch::+5pct,classical_06,classical,time_stretch,5.0,0.996704,0.870391,0.930276,0.695743,0.8640567909675774,0.874241
classical_06::time_stretch::+10pct,classical_06,classical,time_stretch,10.0,0.991961,0.896454,0.864233,0.689626,0.8392918836609171,0.8486066666666666
classical_06::time_stretch::+20pct,classical_06,classical,time_stretch,20.0,0.98738,0.842828,0.910583,0.667647,0.8435618333215649,0.8552033333333333
classical_06::lowpass::lp8000,classical_06,classical,lowpass,8000.0,0.999344,0.847287,0.999466,0.695906,0.8858180762172929,0.8982386666666666
classical_06::lowpass::lp4000,classical_06,classical,lowpass,4000.0,0.998589,0.628359,0.997548,0.649627,0.8649577260952699,0.8819213333333332
classical_06::lowpass::lp2000,classical_06,classical,lowpass,2000.0,0.99923,0.529815,0.993118,0.605904,0.8440277244707968,0.8660839999999999
classical_06::distortion::drv4,classical_06,classical,distortion,4.0,0.999532,0.849352,0.985212,0.68082,0.87522470284059,0.8885213333333333
classical_06::distortion::drv12,classical_06,classical,distortion,12.0,0.994831,0.64884,0.949693,0.540312,0.7992065844875876,0.8282786666666666
classical_06::distortion::drv32,classical_06,classical,distortion,32.0,0.989607,0.587683,0.942812,0.44367,0.7452740070791294,0.7920296666666666
classical_06::style_swap::swap_cross,classical_06,classical,style_swap,nan,0.860518,0.472724,0.758397,0.549085,0.7102840272402454,0.7226666666666667
classical_06::style_swap::swap_same,classical_06,classical,style_swap,nan,0.818979,0.522514,0.856777,0.706083,0.7912834946242915,0.7939463333333333
classical_07::control::ctrl,classical_07,classical,control,0.0,1.0,1.0,1.0,0.726878,0.8991259003012722,0.9089593333333332
classical_07::pitch_shift::-4st,classical_07,classical,pitch_shift,-4.0,0.757175,0.546959,0.992101,0.634361,0.7810812445052511,0.7945456666666666
classical_07::pitch_shift::-2st,classical_07,classical,pitch_shift,-2.0,0.520225,0.674968,0.997295,0.662274,0.7004076088387328,0.7265980000000001
classical_07::pitch_shift::-1st,classical_07,classical,pitch_shift,-1.0,0.613044,0.808133,0.998693,0.697808,0.7531587605553747,0.7698483333333332
classical_07::pitch_shift::+1st,classical_07,classical,pitch_shift,1.0,0.608593,0.789392,0.979729,0.702007,0.7480399392702605,0.763443
classical_07::pitch_shift::+2st,classical_07,classical,pitch_shift,2.0,0.502196,0.669624,0.975705,0.631703,0.6764487621425818,0.7032013333333333
classical_07::pitch_shift::+4st,classical_07,classical,pitch_shift,4.0,0.74198,0.536072,0.967433,0.654416,0.7773602603534708,0.787943
classical_07::time_stretch::-20pct,classical_07,classical,time_stretch,-20.0,0.98842,0.817409,0.735008,0.739775,0.8130384420980639,0.8210676666666665
classical_07::time_stretch::-10pct,classical_07,classical,time_stretch,-10.0,0.999356,0.893115,0.779965,0.758826,0.8394197451056862,0.846049
classical_07::time_stretch::-5pct,classical_07,classical,time_stretch,-5.0,0.999388,0.928266,0.79643,0.742898,0.8393381759705767,0.8462386666666666
classical_07::time_stretch::+5pct,classical_07,classical,time_stretch,5.0,0.998837,0.893304,0.819091,0.742265,0.8468280847138014,0.8533976666666666
classical_07::time_stretch::+10pct,classical_07,classical,time_stretch,10.0,0.9976,0.865128,0.775159,0.709497,0.8186518845267304,0.8274186666666667
classical_07::time_stretch::+20pct,classical_07,classical,time_stretch,20.0,0.994553,0.84689,0.725658,0.726809,0.8064796351210091,0.8156733333333333
classical_07::lowpass::lp8000,classical_07,classical,lowpass,8000.0,1.0,0.887377,0.999931,0.73848,0.9038636551685603,0.9128036666666666
classical_07::lowpass::lp4000,classical_07,classical,lowpass,4000.0,0.999998,0.67577,0.999563,0.746205,0.9068925188526726,0.9152553333333333
classical_07::lowpass::lp2000,classical_07,classical,lowpass,2000.0,0.999805,0.529654,0.997893,0.685526,0.8810645694158602,0.894408
classical_07::distortion::drv4,classical_07,classical,distortion,4.0,0.999685,0.830664,0.999399,0.732884,0.9013202093532855,0.910656
classical_07::distortion::drv12,classical_07,classical,distortion,12.0,0.997603,0.688581,0.997957,0.681682,0.8787873578796216,0.892414
classical_07::distortion::drv32,classical_07,classical,distortion,32.0,0.9914,0.60047,0.995059,0.579242,0.8298238836550172,0.8552336666666667
classical_07::style_swap::swap_cross,classical_07,classical,style_swap,nan,0.561467,0.441637,0.729005,0.65258,0.644015273871324,0.647684
classical_07::style_swap::swap_same,classical_07,classical,style_swap,nan,0.900928,0.479528,0.776503,0.634711,0.7629037491981118,0.770714
classical_08::control::ctrl,classical_08,classical,control,0.0,1.0,1.0,1.0,0.850615,0.9474966409193019,0.950205
classical_08::pitch_shift::-4st,classical_08,classical,pitch_shift,-4.0,0.66046,0.515426,0.969699,0.704359,0.7669360965472708,0.7781726666666666
classical_08::pitch_shift::-2st,classical_08,classical,pitch_shift,-2.0,0.587729,0.626776,0.971708,0.705016,0.7384208608661855,0.7548176666666666
classical_08::pitch_shift::-1st,classical_08,classical,pitch_shift,-1.0,0.622255,0.743194,0.973409,0.794787,0.7837390793704904,0.7968169999999999
classical_08::pitch_shift::+1st,classical_08,classical,pitch_shift,1.0,0.638413,0.712939,0.992423,0.807888,0.7999261604939241,0.812908
classical_08::pitch_shift::+2st,classical_08,classical,pitch_shift,2.0,0.581312,0.619846,0.981159,0.766917,0.7591000411042091,0.7764626666666666
classical_08::pitch_shift::+4st,classical_08,classical,pitch_shift,4.0,0.646051,0.47619,0.978834,0.785706,0.792036701239029,0.8035303333333332
classical_08::time_stretch::-20pct,classical_08,classical,time_stretch,-20.0,0.993109,0.817406,0.907803,0.828568,0.9073445380675907,0.9098266666666666
classical_08::time_stretch::-10pct,classical_08,classical,time_stretch,-10.0,0.998668,0.874913,0.909187,0.829006,0.9096563211767582,0.912287
classical_08::time_stretch::-5pct,classical_08,classical,time_stretch,-5.0,0.998693,0.835193,0.933775,0.844979,0.9236484830374083,0.9258156666666666
classical_08::time_stretch::+5pct,classical_08,classical,time_stretch,5.0,0.998583,0.864724,0.94635,0.832922,0.9233083489980081,0.9259516666666666
classical_08::time_stretch::+10pct,classical_08,classical,time_stretch,10.0,0.998933,0.888601,0.931891,0.814033,0.9116913402093046,0.9149523333333333
classical_08::time_stretch::+20pct,classical_08,classical,time_stretch,20.0,0.997636,0.866634,0.908052,0.785418,0.8927459608279383,0.8970353333333332
classical_08::lowpass::lp8000,classical_08,classical,lowpass,8000.0,0.999998,0.958807,0.999964,0.852992,0.9483663840913675,0.9509846666666666
classical_08::lowpass::lp4000,classical_08,classical,lowpass,4000.0,0.999966,0.949258,0.999725,0.862291,0.9517141940873227,0.953994
classical_08::lowpass::lp2000,classical_08,classical,lowpass,2000.0,0.999991,0.464655,0.978765,0.809842,0.9254613219019668,0.9295326666666666
classical_08::distortion::drv4,classical_08,classical,distortion,4.0,0.99872,0.57373,0.982073,0.786626,0.9171744297096025,0.922473
classical_08::distortion::drv12,classical_08,classical,distortion,12.0,0.984657,0.414515,0.972302,0.548975,0.8070112204155532,0.8353113333333333
classical_08::distortion::drv32,classical_08,classical,distortion,32.0,0.967876,0.408195,0.979023,0.435135,0.7442957587883389,0.7940113333333333
classical_08::style_swap::swap_cross,classical_08,classical,style_swap,nan,0.809106,0.416323,0.888808,0.604412,0.7574991531332218,0.767442
classical_08::style_swap::swap_same,classical_08,classical,style_swap,nan,0.809079,0.380344,0.901233,0.667203,0.7864938572978254,0.7925049999999999
classical_09::control::ctrl,classical_09,classical,control,0.0,1.0,1.0,1.0,0.779827,0.9204483479466142,0.926609
classical_09::pitch_shift::-4st,classical_09,classical,pitch_shift,-4.0,0.847713,0.620719,0.993877,0.656669,0.8209360601790747,0.832753
classical_09::pitch_shift::-2st,classical_09,classical,pitch_shift,-2.0,0.849058,0.72651,0.998212,0.696997,0.8390677283334111,0.8480889999999999
classical_09::pitch_shift::-1st,classical_09,classical,pitch_shift,-1.0,0.806724,0.815524,0.999183,0.706485,0.8288787130374466,0.837464
classical_09::pitch_shift::+1st,classical_09,classical,pitch_shift,1.0,0.798944,0.796562,0.998335,0.687986,0.8186986591810476,0.8284216666666666
classical_09::pitch_shift::+2st,classical_09,classical,pitch_shift,2.0,0.834423,0.709868,0.985911,0.690775,0.8282984780666984,0.8370363333333333
classical_09::pitch_shift::+4st,classical_09,classical,pitch_shift,4.0,0.827298,0.589129,0.978968,0.649953,0.8074286232675915,0.8187396666666666
classical_09::time_stretch::-20pct,classical_09,classical,time_stretch,-20.0,0.990638,0.873388,0.830196,0.755334,0.8532537741238498,0.8587226666666665
classical_09::time_stretch::-10pct,classical_09,classical,time_stretch,-10.0,0.995782,0.889421,0.863167,0.777369,0.874236173780794,0.8787726666666666
classical_09::time_stretch::-5pct,classical_09,classical,time_stretch,-5.0,0.99833,0.891746,0.810619,0.801823,0.8657446242089902,0.8702573333333332
classical_09::time_stretch::+5pct,classical_09,classical,time_stretch,5.0,0.999149,0.896342,0.883323,0.82479,0.899561916848566,0.9024206666666665
classical_09::time_stretch::+10pct,classical_09,classical,time_stretch,10.0,0.998608,0.891156,0.860268,0.788904,0.8783838100754511,0.8825933333333333
classical_09::time_stretch::+20pct,classical_09,classical,time_stretch,20.0,0.995915,0.855669,0.832581,0.808019,0.875031016680392,0.8788383333333333
classical_09::lowpass::lp8000,classical_09,classical,lowpass,8000.0,1.0,0.849612,0.999888,0.781847,0.921208019719985,0.9272449999999999
classical_09::lowpass::lp4000,classical_09,classical,lowpass,4000.0,0.999999,0.586038,0.988682,0.815542,0.9307524220059612,0.9347409999999999
