pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
rock_02::pitch_shift::-2st,rock_02,rock,pitch_shift,-2.0,0.967372,0.592148,0.979024,0.769596,0.8105316535244336,0.827035
rock_02::pitch_shift::-1st,rock_02,rock,pitch_shift,-1.0,0.976893,0.749597,0.983371,0.761729,0.8605937367214946,0.8678975
rock_02::pitch_shift::+1st,rock_02,rock,pitch_shift,1.0,0.981755,0.800876,0.984115,0.762227,0.8763440558772795,0.88224325
rock_02::pitch_shift::+2st,rock_02,rock,pitch_shift,2.0,0.975692,0.730319,0.978986,0.769174,0.8558676377906416,0.86354275
rock_02::pitch_shift::+4st,rock_02,rock,pitch_shift,4.0,0.929742,0.635438,0.976935,0.757324,0.8131033595597696,0.82485975
rock_02::time_stretch::-20pct,rock_02,rock,time_stretch,-20.0,0.998551,0.855249,0.756893,0.809949,0.8506261840487006,0.8551605
rock_02::time_stretch::-10pct,rock_02,rock,time_stretch,-10.0,0.998651,0.85932,0.650501,0.789306,0.8147333771892927,0.8244445
rock_02::time_stretch::-5pct,rock_02,rock,time_stretch,-5.0,0.999315,0.877984,0.752447,0.785791,0.8486780958886013,0.85388425
rock_02::time_stretch::+5pct,rock_02,rock,time_stretch,5.0,0.998863,0.85808,0.748891,0.802308,0.8471266800869609,0.8520355
rock_02::time_stretch::+10pct,rock_02,rock,time_stretch,10.0,0.999028,0.863816,0.707762,0.789644,0.8333537066374314,0.8400625
rock_02::time_stretch::+20pct,rock_02,rock,time_stretch,20.0,0.996639,0.858657,0.650501,0.799784,0.8168542409766395,0.82639525
rock_02::lowpass::lp8000,rock_02,rock,lowpass,8000.0,1.0,0.421983,0.775742,0.793862,0.7139853795320468,0.74789675
rock_02::lowpass::lp4000,rock_02,rock,lowpass,4000.0,0.999968,0.435369,0.768712,0.791629,0.7174344719289476,0.7489195
rock_02::lowpass::lp2000,rock_02,rock,lowpass,2000.0,0.999983,0.408411,0.756543,0.744377,0.6925149488382387,0.7273284999999999
rock_02::distortion::drv4,rock_02,rock,distortion,4.0,0.999895,0.597362,0.774171,0.765171,0.7712529664371311,0.78414975
rock_02::distortion::drv12,rock_02,rock,distortion,12.0,0.999632,0.461474,0.722792,0.746008,0.7062135602646429,0.7324765
rock_02::distortion::drv32,rock_02,rock,distortion,32.0,0.9994,0.427758,0.661058,0.726292,0.6730883564155962,0.703627
rock_02::style_swap::swap_cross,rock_02,rock,style_swap,nan,0.929088,0.524234,0.636276,0.537869,0.6389634597360542,0.65686675
rock_02::style_swap::swap_same,rock_02,rock,style_swap,nan,0.990037,0.517629,0.690209,0.68928,0.7026864516562258,0.72178875
rock_03::control::ctrl,rock_03,rock,control,0.0,0.999823,0.943625,0.999858,0.863036,0.9498881061988012,0.9515855
rock_03::pitch_shift::-4st,rock_03,rock,pitch_shift,-4.0,0.949724,0.602721,0.989028,0.796043,0.819341047486676,0.834379
rock_03::pitch_shift::-2st,rock_03,rock,pitch_shift,-2.0,0.977116,0.765816,0.993807,0.876354,0.8984895829921885,0.90327325
rock_03::pitch_shift::-1st,rock_03,rock,pitch_shift,-1.0,0.986346,0.863648,0.99565,0.866963,0.9260156578214056,0.92815175
rock_03::pitch_shift::+1st,rock_03,rock,pitch_shift,1.0,0.987725,0.868074,0.993055,0.837612,0.9189719319422784,0.9216165000000001
rock_03::pitch_shift::+2st,rock_03,rock,pitch_shift,2.0,0.977977,0.77015,0.987473,0.833738,0.8873903399535232,0.8923345
rock_03::pitch_shift::+4st,rock_03,rock,pitch_shift,4.0,0.957036,0.645562,0.9744,0.767931,0.8245773990079794,0.83623225
rock_03::time_stretch::-20pct,rock_03,rock,time_stretch,-20.0,0.998615,0.870737,0.53038,0.83515,0.7877876664018171,0.8087205
rock_03::time_stretch::-10pct,rock_03,rock,time_stretch,-10.0,0.999768,0.880826,0.614639,0.851623,0.8239753381004299,0.836714
rock_03::time_stretch::-5pct,rock_03,rock,time_stretch,-5.0,0.998701,0.914959,0.685591,0.83495,0.8504341154998581,0.85855025
rock_03::time_stretch::+5pct,rock_03,rock,time_stretch,5.0,0.9995,0.924344,0.678665,0.863452,0.8577831666679187,0.86649025
rock_03::time_stretch::+10pct,rock_03,rock,time_stretch,10.0,0.999411,0.883936,0.614164,0.860841,0.8266907182963917,0.839588
rock_03::time_stretch::+20pct,rock_03,rock,time_stretch,20.0,0.99958,0.864175,0.549795,0.857807,0.7989183695844463,0.81783925
rock_03::lowpass::lp8000,rock_03,rock,lowpass,8000.0,0.998735,0.455113,0.998741,0.865981,0.7918313427198187,0.8296425000000001
rock_03::lowpass::lp4000,rock_03,rock,lowpass,4000.0,0.999979,0.437897,0.994185,0.795376,0.7670976186693307,0.80685925
