pair_id,musecp_key,musecp_chroma_mean,musecp_chroma_dtw,musecp_bpm,musecp_beat_f,musecp_beat_ig,musecp_struct_f,musecp_ari,musecp_contour,musecp_motif,musecp_mfcc_skl,musecp_mfcc_cos,musecp_mean12,musecp_mean10
ambient_12::displacement::disp_near,0.166667,0.998167,0.988098,1.000000,0.000000,0.000000,0.640568,0.000000,0.274623,0.090909,0.615872,0.999442,0.426275,0.350404
ambient_13::shuffle::shuf_bar,1.000000,0.999597,0.988709,1.000000,0.888889,0.641267,0.950925,0.364583,0.598701,1.000000,0.967379,0.999999,0.850967,0.824442
ambient_13::reverse::rev,1.000000,0.999810,0.885736,1.000000,1.000000,0.641267,0.972623,0.476057,0.412071,0.000000,0.815112,0.999998,0.743643,0.710968
ambient_13::displacement::disp_near,0.833333,0.893332,0.829063,0.156248,0.000000,0.000000,0.973702,0.477001,0.391501,0.000000,0.095435,0.937567,0.409116,0.408764
ambient_13::displacement::disp_far,0.833333,0.867937,0.885792,0.156248,0.250000,0.566607,0.934467,0.250743,0.393262,0.000000,0.154518,0.977652,0.472965,0.462203
ambient_14::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ambient_14::shuffle::shuf_beat,1.000000,0.999236,0.970316,0.013479,0.000000,0.000000,0.982606,0.865277,0.519617,0.333333,0.788953,0.999958,0.607090,0.549753
ambient_14::reverse::rev,1.000000,0.999991,0.949474,1.000000,0.285714,0.486706,0.957447,0.676985,0.445749,0.222222,0.787236,0.999998,0.713421,0.677505
ambient_14::shuffle::shuf_bar,1.000000,0.999953,0.967408,0.013479,0.153846,0.529330,0.924202,0.582683,0.507743,0.111111,0.907425,0.999992,0.619785,0.553057
ambient_14::displacement::disp_near,1.000000,0.989027,0.929486,0.013479,0.181818,0.579728,0.984718,0.868105,0.442853,0.000000,0.623460,0.997448,0.612877,0.574421
ambient_14::displacement::disp_far,0.500000,0.948952,0.923941,0.340732,0.714286,0.517511,0.957447,0.676985,0.398144,0.222222,0.581263,0.980735,0.612102,0.584921
ambient_15::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ambient_15::shuffle::shuf_beat,1.000000,0.999808,0.934383,1.000000,0.000000,0.641267,0.983607,0.900368,0.392918,0.600000,0.917461,0.999976,0.760474,0.720880
ambient_15::shuffle::shuf_bar,1.000000,0.999979,0.920780,1.000000,0.000000,0.641267,0.932776,0.391063,0.453481,0.400000,0.949954,0.999995,0.699752,0.644737
ambient_15::reverse::rev,1.000000,0.999999,0.922646,1.000000,0.000000,0.715928,0.944751,0.543661,0.380339,0.000000,0.845137,0.999995,0.671014,0.620795
ambient_15::displacement::disp_near,0.833333,0.998560,0.964243,1.000000,0.181818,0.744109,0.954106,0.764525,0.556290,0.200000,0.566447,0.998470,0.711794,0.698416
ambient_15::displacement::disp_far,0.833333,0.966803,0.910271,1.000000,0.200000,0.566607,0.985057,0.902341,0.578237,0.000000,0.428366,0.991373,0.673778,0.669736
electronic_01::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
electronic_01::shuffle::shuf_beat,1.000000,0.998423,0.950010,0.600094,0.000000,0.000000,0.972243,0.475725,0.433154,0.250000,0.638080,0.999932,0.589804,0.544195
electronic_01::shuffle::shuf_bar,1.000000,0.998927,0.933698,0.093930,0.444444,0.566607,0.970613,0.474300,0.360348,0.250000,0.863616,0.999986,0.640425,0.582233
electronic_01::reverse::rev,1.000000,0.998890,0.872948,0.626183,1.000000,0.744109,0.987342,0.000000,0.300372,0.000000,0.823608,0.999973,0.670731,0.622629
electronic_01::displacement::disp_near,0.500000,0.980312,0.876392,0.072699,0.000000,0.566607,1.000000,1.000000,0.263947,0.000000,0.132357,0.906265,0.471646,0.493549
electronic_02::shuffle::shuf_beat,1.000000,0.994402,0.886370,0.141202,0.615385,0.486706,0.899721,0.000000,0.349441,0.000000,0.758532,0.999971,0.561671,0.498304
electronic_01::displacement::disp_far,0.166667,0.978884,0.866745,0.600094,0.571429,0.566607,0.987342,0.000000,0.301192,0.000000,0.076183,0.767456,0.397878,0.470367
electronic_02::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
electronic_02::reverse::rev,1.000000,0.999993,0.865537,0.013479,0.333333,0.440043,0.962063,0.000000,0.379553,0.000000,0.827024,0.999997,0.542380,0.468255
electronic_02::displacement::disp_near,1.000000,0.996228,0.901089,0.141202,0.000000,0.543366,1.000000,1.000000,0.489753,1.000000,0.743107,0.995421,0.714606,0.685333
electronic_02::shuffle::shuf_bar,1.000000,0.999628,0.928910,0.141202,0.421053,0.456099,0.598048,0.000000,0.370500,0.000000,0.938174,0.999996,0.512221,0.420885
electronic_02::displacement::disp_far,1.000000,0.998440,0.913922,1.000000,0.857143,0.579728,1.000000,1.000000,0.483601,1.000000,0.627625,0.987960,0.849729,0.862304
electronic_03::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
electronic_03::shuffle::shuf_bar,1.000000,0.999745,0.893386,1.000000,0.000000,0.828598,1.000000,1.000000,0.338446,0.000000,0.976080,0.999997,0.730990,0.679595
electronic_03::reverse::rev,1.000000,0.999998,0.953224,1.000000,0.000000,0.720021,0.983891,0.924842,0.341038,0.666667,0.589996,0.999986,0.744076,0.734133
electronic_03::shuffle::shuf_beat,1.000000,0.997951,0.908209,0.804816,0.666667,0.704163,0.887520,0.000000,0.448621,0.333333,0.932933,0.999987,0.693933,0.639470
electronic_03::displacement::disp_near,0.833333,0.966506,0.869723,0.804816,0.400000,0.476000,0.955241,0.743496,0.337214,0.333333,0.481467,0.978675,0.644051,0.634184
electronic_03::displacement::disp_far,0.833333,0.967191,0.878145,0.804816,0.600000,0.476000,0.941883,0.646512,0.320170,0.666667,0.319182,0.970805,0.660948,0.674166
electronic_04::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
electronic_04::shuffle::shuf_beat,1.000000,0.981365,0.918079,0.001879,0.500000,0.491282,0.985129,0.837358,0.327175,0.000000,0.897126,0.999952,0.636757,0.574475
electronic_04::shuffle::shuf_bar,1.000000,0.983695,0.929416,1.000000,0.600000,0.388226,0.986505,0.782855,0.487763,0.000000,0.973232,0.999982,0.741234,0.692181
electronic_04::reverse::rev,1.000000,0.992034,0.851774,1.000000,0.000000,0.532761,0.944751,0.543661,0.368418,0.000000,0.728544,0.999988,0.633841,0.587916
electronic_04::displacement::disp_near,1.000000,0.964626,0.911854,1.000000,0.105263,0.454615,0.944751,0.543661,0.690037,0.500000,0.884363,0.997934,0.727438,0.685444
electronic_04::displacement::disp_far,1.000000,0.984670,0.868043,1.000000,0.000000,0.506036,0.984438,0.836448,0.621312,0.500000,0.906208,0.999246,0.747696,0.706992
electronic_05::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
electronic_05::shuffle::shuf_beat,1.000000,0.999244,0.959616,1.000000,0.000000,0.602788,0.970877,0.795471,0.386459,0.000000,0.930718,0.999968,0.699794,0.646735
electronic_05::shuffle::shuf_bar,0.833333,0.999849,0.973888,1.000000,0.000000,0.689317,0.985057,0.902341,0.596447,0.090909,0.971724,0.999992,0.740486,0.691430
electronic_05::reverse::rev,1.000000,0.999999,0.947082,1.000000,0.000000,0.641267,0.938900,0.702168,0.336745,0.000000,0.710078,0.999988,0.664047,0.626021
electronic_05::displacement::disp_near,0.833333,0.992682,0.955881,1.000000,0.000000,0.766380,0.972243,0.475725,0.353836,0.000000,0.604946,0.992957,0.637955,0.608307
electronic_05::displacement::disp_far,1.000000,0.990758,0.954299,1.000000,0.727273,0.566607,0.923774,0.645919,0.367977,0.000000,0.525213,0.990170,0.694468,0.685341
electronic_06::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
electronic_06::shuffle::shuf_beat,1.000000,0.997894,0.962774,1.000000,0.000000,0.785567,0.985798,0.869553,0.459987,0.000000,0.932148,0.999941,0.732167,0.685450
electronic_06::shuffle::shuf_bar,1.000000,0.994841,0.957352,1.000000,0.833333,0.742647,0.985798,0.869553,0.522042,0.100000,0.975841,0.999969,0.815483,0.781023
electronic_06::reverse::rev,1.000000,0.995792,0.940471,0.469752,0.833333,0.816105,0.983989,0.867128,0.378088,0.200000,0.730965,0.999984,0.747000,0.723466
electronic_06::displacement::disp_near,0.500000,0.998059,0.960933,1.000000,0.000000,0.727647,0.973020,0.636801,0.578641,0.100000,0.490867,0.942953,0.627618,0.628880
electronic_06::displacement::disp_far,0.500000,0.975364,0.919631,1.000000,1.000000,0.715928,0.983463,0.866423,0.342012,0.000000,0.454806,0.887226,0.663917,0.700030
electronic_07::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
electronic_07::shuffle::shuf_beat,1.000000,0.999367,0.942998,1.000000,0.000000,0.641267,0.944751,0.543661,0.418389,0.666667,0.921750,0.999984,0.733435,0.687999
electronic_07::shuffle::shuf_bar,1.000000,0.999899,0.889031,1.000000,0.000000,0.641267,0.984675,0.836760,0.501849,0.500000,0.980342,0.999989,0.758299,0.711941
electronic_07::reverse::rev,1.000000,0.999996,0.905229,1.000000,0.200000,0.641267,0.944751,0.543661,0.335767,0.000000,0.653401,0.999988,0.658259,0.624776
electronic_07::displacement::disp_near,1.000000,0.939090,0.899265,1.000000,0.000000,0.715928,0.958515,0.620742,0.373912,0.000000,0.142334,0.983229,0.598968,0.612235
electronic_07::displacement::disp_far,1.000000,0.963220,0.930429,1.000000,0.200000,0.641267,0.958515,0.620742,0.310439,0.000000,0.164045,0.981258,0.612538,0.627183
electronic_08::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
electronic_08::shuffle::shuf_beat,1.000000,0.999498,0.954182,1.000000,0.625000,0.580032,0.972322,0.716515,0.445749,0.400000,0.850742,0.999991,0.776109,0.746347
electronic_08::shuffle::shuf_bar,0.833333,0.998022,0.982836,1.000000,0.000000,0.548417,0.956355,0.715561,0.680774,1.000000,0.949537,0.999991,0.791865,0.755317
electronic_08::reverse::rev,0.833333,0.999153,0.865485,0.005285,0.285714,0.579728,0.959560,0.531839,0.380833,0.000000,0.732475,0.999994,0.571385,0.512571
electronic_08::displacement::disp_near,1.000000,0.996270,0.931160,1.000000,0.000000,0.597645,0.970877,0.795471,0.455028,0.400000,0.782523,0.998668,0.722982,0.690025
electronic_08::displacement::disp_far,1.000000,0.989307,0.929623,1.000000,1.000000,0.757577,0.959560,0.531839,0.414724,1.000000,0.629488,0.996547,0.826036,0.829993
electronic_09::control::ctrl,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
electronic_09::shuffle::shuf_beat,1.000000,0.999320,0.983537,0.031602,0.307692,0.476000,0.968597,0.846551,0.411935,0.600000,0.924480,0.999987,0.693400,0.639681
electronic_09::shuffle::shuf_bar,1.000000,0.999895,0.992974,0.571607,0.000000,0.517511,0.984676,0.911981,0.621569,0.700000,0.983761,0.999993,0.762090,0.716144
