pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
classical_07::pitch_shift::+4st,classical_07,classical,H,pitch_shift,4.0,0.741980,0.536072,0.967433,0.258475
classical_07::time_stretch::-20pct,classical_07,classical,R,time_stretch,-20.0,0.988420,0.817409,0.735008,0.322090
classical_07::time_stretch::-10pct,classical_07,classical,R,time_stretch,-10.0,0.999356,0.893115,0.779965,0.314028
classical_07::time_stretch::-5pct,classical_07,classical,R,time_stretch,-5.0,0.999388,0.928266,0.796430,0.321720
classical_07::time_stretch::+5pct,classical_07,classical,R,time_stretch,5.0,0.998837,0.893304,0.819091,0.313212
classical_07::time_stretch::+10pct,classical_07,classical,R,time_stretch,10.0,0.997600,0.865128,0.775159,0.318244
classical_07::time_stretch::+20pct,classical_07,classical,R,time_stretch,20.0,0.994553,0.846890,0.725658,0.318244
classical_07::lowpass::lp8000,classical_07,classical,T,lowpass,8000.0,1.000000,0.887377,0.999931,0.315959
classical_07::lowpass::lp4000,classical_07,classical,T,lowpass,4000.0,0.999998,0.675770,0.999563,0.312593
classical_07::lowpass::lp2000,classical_07,classical,T,lowpass,2000.0,0.999805,0.529654,0.997893,0.308696
classical_07::distortion::drv4,classical_07,classical,T,distortion,4.0,0.999685,0.830664,0.999399,0.322891
classical_07::distortion::drv12,classical_07,classical,T,distortion,12.0,0.997603,0.688581,0.997957,0.298117
classical_07::distortion::drv32,classical_07,classical,T,distortion,32.0,0.991400,0.600470,0.995059,0.183405
classical_07::style_swap::swap_cross,classical_07,classical,S,style_swap,nan,0.561467,0.441637,0.729005,0.234273
classical_07::style_swap::swap_same,classical_07,classical,S,style_swap,nan,0.900928,0.479528,0.776503,0.248689
classical_08::control::ctrl,classical_08,classical,control,control,0.0,1.000000,1.000000,1.000000,0.300893
classical_08::pitch_shift::-4st,classical_08,classical,H,pitch_shift,-4.0,0.660460,0.515426,0.969699,0.279911
classical_08::pitch_shift::-2st,classical_08,classical,H,pitch_shift,-2.0,0.587729,0.626776,0.971708,0.272310
classical_08::pitch_shift::-1st,classical_08,classical,H,pitch_shift,-1.0,0.622255,0.743194,0.973409,0.301080
