pair_id,source_id,genre,perturbation,magnitude,magnitude_unit,audiobox_ce_a,audiobox_ce_b,audiobox_ce_cat,audiobox_ce_rel,audiobox_cu_a,audiobox_cu_b,audiobox_cu_cat,audiobox_cu_rel,audiobox_pc_a,audiobox_pc_b,audiobox_pc_cat,audiobox_pc_rel,audiobox_pq_a,audiobox_pq_b,audiobox_pq_cat,audiobox_pq_rel
classical_01::time_stretch::+5pct,classical_01,classical,time_stretch,5.0,percent_tempo,6.838204383850098,7.089930534362793,7.021485328674316,0.057417869567871094,7.392916679382324,7.6385064125061035,7.6487956047058105,0.13308405876159668,5.436895370483398,5.570107460021973,5.567389965057373,0.0638885498046875,7.271548271179199,7.743410587310791,7.571763038635254,0.06428360939025879
classical_01::time_stretch::+10pct,classical_01,classical,time_stretch,10.0,percent_tempo,6.838204383850098,7.333767890930176,7.1692328453063965,0.08324670791625977,7.392916679382324,7.68709135055542,7.665937900543213,0.12593388557434082,5.436895370483398,5.648197650909424,5.649005889892578,0.10645937919616699,7.271548271179199,7.567722320556641,7.465380668640137,0.0457453727722168
classical_01::time_stretch::+20pct,classical_01,classical,time_stretch,20.0,percent_tempo,6.838204383850098,7.47514533996582,7.190648078918457,0.03397321701049805,7.392916679382324,7.65376091003418,7.6250224113464355,0.1016836166381836,5.436895370483398,5.710497856140137,5.617621898651123,0.04392528533935547,7.271548271179199,7.431617259979248,7.401422500610352,0.04983973503112793
classical_01::lowpass::lp8000,classical_01,classical,lowpass,8000.0,hz_cutoff,6.838204383850098,6.744324684143066,6.794185638427734,0.0029211044311523438,7.392916679382324,7.299632549285889,7.441030025482178,0.09475541114807129,5.436895370483398,5.367828369140625,5.465836048126221,0.06347417831420898,7.271548271179199,7.145053863525391,7.27432107925415,0.06602001190185547
classical_01::lowpass::lp4000,classical_01,classical,lowpass,4000.0,hz_cutoff,6.838204383850098,6.535802841186523,6.753904819488525,0.06690120697021484,7.392916679382324,6.99697208404541,7.193118572235107,-0.0018258094787597656,5.436895370483398,4.961394309997559,5.3790106773376465,0.17986583709716797,7.271548271179199,6.350614547729492,6.9089813232421875,0.0978999137878418
classical_01::lowpass::lp2000,classical_01,classical,lowpass,2000.0,hz_cutoff,6.838204383850098,6.187849044799805,6.5088629722595215,-0.0041637420654296875,7.392916679382324,6.691840648651123,7.152040958404541,0.10966229438781738,5.436895370483398,4.392336845397949,4.980753421783447,0.06613731384277344,7.271548271179199,5.637817859649658,6.8324503898620605,0.37776732444763184
classical_01::distortion::drv4,classical_01,classical,distortion,4.0,tanh_drive,6.838204383850098,6.842524528503418,6.842550277709961,0.002185821533203125,7.392916679382324,7.424141883850098,7.496679782867432,0.0881505012512207,5.436895370483398,5.440911769866943,5.504121780395508,0.06521821022033691,7.271548271179199,7.243831634521484,7.289721488952637,0.03203153610229492
classical_01::distortion::drv12,classical_01,classical,distortion,12.0,tanh_drive,6.838204383850098,6.409523010253906,6.5685529708862305,-0.055310726165771484,7.392916679382324,7.196502685546875,7.325088977813721,0.030379295349121094,5.436895370483398,5.39492130279541,5.513742923736572,0.09783458709716797,7.271548271179199,6.351251602172852,6.790099143981934,-0.021300792694091797
classical_01::distortion::drv32,classical_01,classical,distortion,32.0,tanh_drive,6.838204383850098,4.945330619812012,5.819152355194092,-0.07261514663696289,7.392916679382324,6.357200622558594,6.8910441398620605,0.015985488891601562,5.436895370483398,5.259609222412109,5.595202445983887,0.2469501495361328,7.271548271179199,5.264451026916504,6.316140174865723,0.048140525817871094
classical_01::style_swap::swap_cross,classical_01,classical,style_swap,nan,cross_genre,6.838204383850098,3.8477139472961426,5.450354099273682,0.10739493370056152,7.392916679382324,5.174671173095703,6.348083972930908,0.06429004669189453,5.436895370483398,4.427298069000244,5.268892288208008,0.3367955684661865,7.271548271179199,5.639720916748047,6.4786696434021,0.023035049438476562
