pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
s16::cand05,s16,s16,rerank,ace_inpaint_candidate,5.0,0.995983,0.695029,0.933956,0.530764
s16::cand06,s16,s16,rerank,ace_inpaint_candidate,6.0,0.997843,0.729070,0.978444,0.523204
s16::cand07,s16,s16,rerank,ace_inpaint_candidate,7.0,0.996279,0.678947,0.936009,0.454062
s17::cand00,s17,s17,rerank,ace_inpaint_candidate,0.0,0.998267,0.771392,0.846518,0.515404
s17::cand01,s17,s17,rerank,ace_inpaint_candidate,1.0,0.998644,0.783876,0.844268,0.530827
s17::cand02,s17,s17,rerank,ace_inpaint_candidate,2.0,0.994285,0.734290,0.841677,0.568494
s17::cand03,s17,s17,rerank,ace_inpaint_candidate,3.0,0.994912,0.783628,0.837295,0.598212
s17::cand04,s17,s17,rerank,ace_inpaint_candidate,4.0,0.986697,0.714288,0.834487,0.425426
s17::cand05,s17,s17,rerank,ace_inpaint_candidate,5.0,0.995106,0.756664,0.842859,0.492709
s17::cand06,s17,s17,rerank,ace_inpaint_candidate,6.0,0.997547,0.772648,0.839668,0.515404
s17::cand07,s17,s17,rerank,ace_inpaint_candidate,7.0,0.997704,0.739171,0.842787,0.538627
s18::cand00,s18,s18,rerank,ace_inpaint_candidate,0.0,0.998465,0.744487,0.949957,0.484965
s18::cand01,s18,s18,rerank,ace_inpaint_candidate,1.0,0.998655,0.731171,0.980147,0.484963
s18::cand02,s18,s18,rerank,ace_inpaint_candidate,2.0,0.998498,0.734995,0.965736,0.507659
s18::cand03,s18,s18,rerank,ace_inpaint_candidate,3.0,0.998514,0.704054,0.983423,0.469894
s18::cand04,s18,s18,rerank,ace_inpaint_candidate,4.0,0.998943,0.778570,0.966443,0.500035
s18::cand05,s18,s18,rerank,ace_inpaint_candidate,5.0,0.998273,0.701884,0.967903,0.424358
s18::cand06,s18,s18,rerank,ace_inpaint_candidate,6.0,0.999060,0.737108,0.978358,0.477222
s18::cand07,s18,s18,rerank,ace_inpaint_candidate,7.0,0.998606,0.719469,0.976375,0.477049
s19::cand00,s19,s19,rerank,ace_inpaint_candidate,0.0,0.822550,0.564101,0.713788,0.315080
s19::cand01,s19,s19,rerank,ace_inpaint_candidate,1.0,0.738475,0.552197,0.711226,0.363353
s19::cand02,s19,s19,rerank,ace_inpaint_candidate,2.0,0.781365,0.551880,0.842170,0.415687
s19::cand03,s19,s19,rerank,ace_inpaint_candidate,3.0,0.842551,0.561614,0.862253,0.356398
s19::cand04,s19,s19,rerank,ace_inpaint_candidate,4.0,0.777569,0.568867,0.868715,0.342299
s19::cand05,s19,s19,rerank,ace_inpaint_candidate,5.0,0.813564,0.613635,0.742620,0.392876
s19::cand06,s19,s19,rerank,ace_inpaint_candidate,6.0,0.777658,0.535429,0.854494,0.301537
s19::cand07,s19,s19,rerank,ace_inpaint_candidate,7.0,0.781674,0.534215,0.907443,0.377801
s20::cand00,s20,s20,rerank,ace_inpaint_candidate,0.0,0.998839,0.770024,0.959663,0.604689
s20::cand01,s20,s20,rerank,ace_inpaint_candidate,1.0,0.994833,0.725072,0.971554,0.597062
s20::cand02,s20,s20,rerank,ace_inpaint_candidate,2.0,0.997725,0.798580,0.970533,0.619442
s20::cand03,s20,s20,rerank,ace_inpaint_candidate,3.0,0.998447,0.791275,0.963791,0.590473
s20::cand04,s20,s20,rerank,ace_inpaint_candidate,4.0,0.998908,0.695990,0.965338,0.605838
s20::cand05,s20,s20,rerank,ace_inpaint_candidate,5.0,0.997788,0.721579,0.963549,0.604868
s20::cand06,s20,s20,rerank,ace_inpaint_candidate,6.0,0.999067,0.821967,0.893874,0.598216
s20::cand07,s20,s20,rerank,ace_inpaint_candidate,7.0,0.998940,0.745901,0.968077,0.611818
s21::cand00,s21,s21,rerank,ace_inpaint_candidate,0.0,0.963253,0.649626,0.913722,0.304122
s21::cand01,s21,s21,rerank,ace_inpaint_candidate,1.0,0.981426,0.697222,0.903513,0.439387
s21::cand02,s21,s21,rerank,ace_inpaint_candidate,2.0,0.916715,0.699963,0.897679,0.319168
s21::cand03,s21,s21,rerank,ace_inpaint_candidate,3.0,0.943938,0.681441,0.854479,0.424364
s21::cand04,s21,s21,rerank,ace_inpaint_candidate,4.0,0.964055,0.696050,0.957584,0.369501
s21::cand05,s21,s21,rerank,ace_inpaint_candidate,5.0,0.964656,0.690516,0.884344,0.366179
s21::cand06,s21,s21,rerank,ace_inpaint_candidate,6.0,0.957671,0.624077,0.929073,0.454580
s21::cand07,s21,s21,rerank,ace_inpaint_candidate,7.0,0.968974,0.679627,0.946956,0.346152
s22::cand00,s22,s22,rerank,ace_inpaint_candidate,0.0,0.994699,0.703462,0.927238,0.492414
s22::cand01,s22,s22,rerank,ace_inpaint_candidate,1.0,0.974491,0.641335,0.953798,0.433578
s22::cand02,s22,s22,rerank,ace_inpaint_candidate,2.0,0.977663,0.649724,0.879182,0.225935
s22::cand03,s22,s22,rerank,ace_inpaint_candidate,3.0,0.968654,0.607113,0.706156,0.243117
s22::cand04,s22,s22,rerank,ace_inpaint_candidate,4.0,0.990100,0.644247,0.920941,0.470119
s22::cand05,s22,s22,rerank,ace_inpaint_candidate,5.0,0.913974,0.665698,0.712558,0.303524
s22::cand06,s22,s22,rerank,ace_inpaint_candidate,6.0,0.983276,0.666915,0.912041,0.397475
s22::cand07,s22,s22,rerank,ace_inpaint_candidate,7.0,0.992991,0.713323,0.914667,0.462669
s23::cand00,s23,s23,rerank,ace_inpaint_candidate,0.0,0.959940,0.671198,0.948784,0.493473
s23::cand01,s23,s23,rerank,ace_inpaint_candidate,1.0,0.971017,0.648379,0.945055,0.522842
s23::cand02,s23,s23,rerank,ace_inpaint_candidate,2.0,0.981019,0.689239,0.946361,0.580904
s23::cand03,s23,s23,rerank,ace_inpaint_candidate,3.0,0.982313,0.685458,0.955089,0.622652
s23::cand04,s23,s23,rerank,ace_inpaint_candidate,4.0,0.982797,0.696881,0.931938,0.586428
s23::cand05,s23,s23,rerank,ace_inpaint_candidate,5.0,0.987425,0.683255,0.942268,0.655373
s23::cand06,s23,s23,rerank,ace_inpaint_candidate,6.0,0.990247,0.688904,0.951769,0.544824
s23::cand07,s23,s23,rerank,ace_inpaint_candidate,7.0,0.987138,0.660707,0.954826,0.622825
s24::cand00,s24,s24,rerank,ace_inpaint_candidate,0.0,0.993018,0.773904,0.971415,0.530467
s24::cand01,s24,s24,rerank,ace_inpaint_candidate,1.0,0.997490,0.778037,0.928122,0.507482
s24::cand02,s24,s24,rerank,ace_inpaint_candidate,2.0,0.985947,0.751455,0.948385,0.477446
s24::cand03,s24,s24,rerank,ace_inpaint_candidate,3.0,0.995461,0.794721,0.972108,0.406188
s24::cand04,s24,s24,rerank,ace_inpaint_candidate,4.0,0.998801,0.816453,0.994917,0.559501
s24::cand05,s24,s24,rerank,ace_inpaint_candidate,5.0,0.993318,0.665754,0.875560,0.433340
s24::cand06,s24,s24,rerank,ace_inpaint_candidate,6.0,0.998299,0.825130,0.988997,0.528885
s24::cand07,s24,s24,rerank,ace_inpaint_candidate,7.0,0.994598,0.707705,0.871791,0.400221
s25::cand00,s25,s25,rerank,ace_inpaint_candidate,0.0,0.980956,0.611298,0.936859,0.514037
s25::cand01,s25,s25,rerank,ace_inpaint_candidate,1.0,0.986827,0.577293,0.961020,0.534627
s25::cand02,s25,s25,rerank,ace_inpaint_candidate,2.0,0.992560,0.625058,0.880354,0.561548
s25::cand03,s25,s25,rerank,ace_inpaint_candidate,3.0,0.983103,0.708220,0.958998,0.602235
s25::cand04,s25,s25,rerank,ace_inpaint_candidate,4.0,0.982607,0.655489,0.934228,0.485357
s25::cand05,s25,s25,rerank,ace_inpaint_candidate,5.0,0.982331,0.662888,0.967175,0.535932
s25::cand06,s25,s25,rerank,ace_inpaint_candidate,6.0,0.976950,0.703620,0.956716,0.599450
s25::cand07,s25,s25,rerank,ace_inpaint_candidate,7.0,0.990090,0.722174,0.966620,0.484959
s26::cand00,s26,s26,rerank,ace_inpaint_candidate,0.0,0.994567,0.709391,0.942628,0.477911
s26::cand01,s26,s26,rerank,ace_inpaint_candidate,1.0,0.998639,0.702972,0.975004,0.507877
s26::cand02,s26,s26,rerank,ace_inpaint_candidate,2.0,0.996212,0.681557,0.920064,0.388245
s26::cand03,s26,s26,rerank,ace_inpaint_candidate,3.0,0.995905,0.695720,0.957922,0.492583
s26::cand04,s26,s26,rerank,ace_inpaint_candidate,4.0,0.996036,0.727783,0.965861,0.484959
s26::cand05,s26,s26,rerank,ace_inpaint_candidate,5.0,0.989936,0.671380,0.966111,0.441715
s26::cand06,s26,s26,rerank,ace_inpaint_candidate,6.0,0.998966,0.696669,0.967191,0.492586
s26::cand07,s26,s26,rerank,ace_inpaint_candidate,7.0,0.991573,0.650045,0.924205,0.317892
s27::cand00,s27,s27,rerank,ace_inpaint_candidate,0.0,0.995269,0.780402,0.971290,0.343214
